id,client_id,domain,city,region,browser,device_category,date,pageviews,campaign,keyword,medium,source,avg_session_duration,bounce_rate,sessions,goal_completion_location,goal_completions,goal_conversion_rate,goal_value,conversion,source_conv,ad_cost,sale,model_ga_name,model_ga_id
9248,GA1.2.17415283.1577039852,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,20,(not set),(not set),referral,BMW-keyauto-krd.ru,0.001979166666666643,0.0,1,(entrance),0,0.0,0,0,BMW-keyauto-krd.ru,85,0,,
9289,GA1.2.1737157886.1578573732,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,2,(not set),(not provided),organic,google,0.0,0.0,1,/models/gls/options/,1,1.0,35343,1,google,0,0,gls,2.0
9439,GA1.2.1685210741.1576792881,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,2,krasnodar-kliuchavto-network-halva-2019,(not set),sem_cpc,google_go_search,2.3148148148077752e-05,0.0,1,/offers/buy/halva/,1,1.0,29989,1,google_go_search,3741,0,,
9501,GA1.2.1658804242.1578241828,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Safari,mobile,2020-01-09,16,(not set),(not provided),organic,google,0.004131944444444535,0.0,2,/,1,0.5,27584,1,google,0,0,,
9512,GA1.2.1655077297.1578518059,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-09,6,(not set),(not set),(none),(direct),0.0006250000000000977,0.0,1,/,1,1.0,19929,1,(direct),0,0,,
9528,GA1.2.1650068718.1578543943,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,6,(not set),(not provided),organic,google,0.0019444444444445264,0.0,1,/,0,0.0,0,0,google,0,0,,
9562,GA1.2.1633054112.1578555396,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-09,26,(not set),(not set),referral,Mersedes.ru,0.006423611111111116,0.0,1,/,0,0.0,0,0,Mersedes.ru,88,0,,
9563,GA1.2.1633054112.1578555396,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-09,26,(not set),(not set),(none),(direct),0.001388888888888884,0.0,1,/,1,1.0,29849,1,(direct),0,0,,
9565,GA1.2.1633054112.1578555396,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-09,26,(not set),(not set),referral,Mersedes.ru,0.006423611111111116,0.0,1,(entrance),1,1.0,15323,1,Mersedes.ru,1544,0,,
9566,GA1.2.1633054112.1578555396,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-09,26,(not set),(not set),(none),(direct),0.001388888888888884,0.0,1,(entrance),0,0.0,0,0,(direct),0,0,,
9564,GA1.2.1633054112.1578555396,cars.Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-09,12,(not set),(not set),referral,yandex.ru,0.01476851851851846,0.0,1,(entrance),1,1.0,8842,1,yandex.ru,1651,1,,
9598,GA1.2.1627095209.1578600508,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,tablet,2020-01-09,4,(not set),(not provided),organic,google,0.0006712962962962532,0.0,1,/,1,1.0,44640,1,google,0,0,,
9653,GA1.2.1603393799.1578587964,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,YaBrowser,mobile,2020-01-09,2,(not set),(not set),(none),(direct),0.0,0.0,1,/models/c200/options/,0,0.0,0,0,(direct),0,0,c200,8.0
9746,GA1.2.1567059709.1578232357,cars.BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,2,/,0,0.0,0,0,BMW-keyauto-krd.ru,62,0,,
9744,GA1.2.1567059709.1578232357,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,10,(not set),(not set),referral,yandex.ru,0.004070219907407413,0.0,3,/,0,0.0,0,0,yandex.ru,61,0,,
9745,GA1.2.1567059709.1578232357,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,10,(not set),(not set),referral,yandex.ru,0.004070219907407413,0.0,3,/models/NewX5/,0,0.0,0,0,yandex.ru,157,1,x5,11.0
9763,GA1.2.1564038326.1578564734,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,2,(not set),(not set),(none),(direct),0.0,0.0,1,/,0,0.0,0,0,(direct),0,0,,
9773,GA1.2.1560677957.1577594733,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Samsung Internet,mobile,2020-01-09,2,krasnodar-kliuchavto-network-halva-2019,(not set),sem_cpc,google_go_search,2.3148148148077752e-05,0.0,1,/offers/buy/halva/?leisure|src_mobileapp::2-com.dirar.bakatward|devt_m|devm_samsung+sm-j400f|cid_8484436498|lcl_9051371|fdi_|mrlid_14751|dop_=,0,0.0,0,0,google_go_search,1488,0,,
9814,GA1.2.1540689108.1578562084,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-09,4,36451549,киа цена,cpc,yandex,0.0009722222222221522,0.0,1,/special/purchase/?calltouch_tm=yd_c:36451549_gb:3435681394_ad:6081170080_ph:14000399292_st:search_pt:premium_p:1_s:none_dt:desktop_reg:35_ret:_apt:none&yclid=18206534392736668952,1,1.0,37141,1,YANDEX,1725,0,,
9911,GA1.2.1506025338.1578541062,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,4,(not set),(not provided),organic,google,0.00038194444444439313,0.0,1,/,1,1.0,10616,1,google,0,0,,
9939,GA1.2.1492159703.1578558593,cars.BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-09,6,(not set),(not set),referral,BMW-keyauto-krd.ru,0.008483796296296253,0.0,1,(entrance),1,1.0,17541,1,BMW-keyauto-krd.ru,554,0,,
9940,GA1.2.1492159703.1578558593,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-09,10,(not set),(not provided),organic,google,0.0007175925925926308,0.0,1,(entrance),0,0.0,0,0,google,0,0,,
9957,GA1.2.1482978844.1575560688,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Samsung Internet,mobile,2020-01-09,2,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/models/,1,1.0,38288,1,yandex.ru,629,0,,
10028,GA1.2.1450743457.1578552322,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-09,2,36451512,киа рио х лайн,cpc,yandex,0.0,0.0,1,/special/purchase/e220-x-line/?calltouch_tm=yd_c:36451512_gb:3435679507_ad:6081156893_ph:14000354747_st:search_pt:premium_p:1_s:none_dt:desktop_reg:239_ret:_apt:none&yclid=18203970316185132616,1,1.0,27976,1,YANDEX,2336,0,e220,7.0
10046,GA1.2.1443293864.1574959895,cars.BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,YaBrowser,mobile,2020-01-09,2,(not set),(not set),referral,BMW-keyauto-sochi.ru,0.0,0.0,1,/,0,0.0,0,0,BMW-keyauto-sochi.ru,161,0,,
10073,GA1.2.1430615947.1578556667,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,YaBrowser,desktop,2020-01-09,14,(not set),(not provided),organic,google,0.006643518518518521,0.0,1,/,0,0.0,0,0,google,0,0,,
10104,GA1.2.1419559869.1568042113,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-09,2,(not set),(not set),(none),(direct),0.0,0.0,1,(entrance),0,0.0,0,0,(direct),0,0,,
10183,GA1.2.1393498812.1578554545,cars.BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,6,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,3,/,1,0.3333333333333333,9342,1,BMW-keyauto-krd.ru,1189,0,,
10184,GA1.2.1393498812.1578554545,cars.BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,6,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,3,(entrance),0,0.0,0,0,BMW-keyauto-krd.ru,155,0,,
10185,GA1.2.1393498812.1578554545,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,5,(not set),(not provided),organic,google,0.0002372685185185741,0.0,2,/,1,0.5,22575,1,google,0,0,,
10267,GA1.2.136950730.1578583176,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-09,2,(not set),(not set),(none),(direct),0.0,0.0,1,/models/e220/desc/,0,0.0,0,0,(direct),0,0,e220,7.0
10333,GA1.2.1345404040.1578548897,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,YaBrowser,mobile,2020-01-09,2,36451494,киа оптима цена,cpc,yandex,0.0,0.0,1,/special/purchase/e400/?calltouch_tm=yd_c:36451494_gb:3435678541_ad:6081153733_ph:14000344998_st:search_pt:premium_p:1_s:none_dt:mobile_reg:35_ret:_apt:none&yclid=18203080358295014752,0,0.0,0,0,YANDEX,338,0,e400,4.0
10428,GA1.2.1320321236.1578578119,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,2,(not set),(not provided),organic,google,0.0,0.0,1,/?keyauto_from=1,0,0.0,0,0,google,0,0,,
10441,GA1.2.1316862410.1573372439,cars.BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,2,(not set),(not provided),organic,google,0.0,0.0,1,(entrance),1,1.0,17331,1,google,0,0,,
10574,GA1.2.1258308162.1578591837,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,tablet,2020-01-09,26,(not set),(not provided),organic,google,0.007407407407407307,0.0,1,/,0,0.0,0,0,google,0,0,,
10635,GA1.2.1237815036.1578400077,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,YaBrowser,mobile,2020-01-09,2,(not set),(not set),organic,yandex,0.0,0.0,1,/,0,0.0,0,0,YANDEX,0,0,,
10846,GA1.2.1161150736.1577084617,cars.BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,/,1,1.0,33210,1,BMW-keyauto-krd.ru,1500,0,,
10847,GA1.2.1161150736.1577084617,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,6,(not set),(not provided),organic,google,0.0006365740740741366,0.0,1,/,1,1.0,39572,1,google,0,0,,
10934,GA1.2.1118460511.1578567812,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,tablet,2020-01-09,6,(not set),(not provided),organic,google,0.0008101851851851638,0.0,1,/,1,1.0,34965,1,google,0,0,,
10955,GA1.2.1114477470.1577357667,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Samsung Internet,mobile,2020-01-09,2,krasnodar-kliuchavto-network-halva-2019,(not set),sem_cpc,yandex_go_search,5787037.03713046,0.0,2,/offers/buy/halva/?yclid=7711034416992916584,0,0.0,0,0,yandex_go_search,1295,0,,
10973,GA1.2.1106849639.1578523914,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,2,(not set),(not set),organic,yandex,0.0,0.0,1,/models/cls/desc/,1,1.0,24095,1,YANDEX,0,0,cls,5.0
10999,GA1.2.1096569275.1578519798,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,6,(not set),(not set),organic,yandex,0.0011574074074074403,0.0,1,/,0,0.0,0,0,YANDEX,0,0,,
11181,GA1.2.10269455.1578567997,cars.BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Safari,mobile,2020-01-09,4,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0006597222222222143,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,126,0,,
11235,GA1.2.1005566640.1578583471,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-09,5,(not set),(not set),referral,yandex.ru,0.0017939814814815769,0.0,1,/,0,0.0,0,0,yandex.ru,157,0,,
6157,GA1.2.992140593.1578512817,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,12,(not set),(not provided),organic,google,0.0017361111111111605,0.0,1,/,1,1.0,20871,1,google,0,0,,
6176,GA1.2.981585915.1578504550,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Safari,mobile,2020-01-08,2,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/,0,0.0,0,0,yandex.ru,69,0,,
6202,GA1.2.973179796.1578506113,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Safari,mobile,2020-01-08,8,(not set),(not provided),organic,google,0.0006481481481481755,0.0,1,/,0,0.0,0,0,google,0,0,,
6209,GA1.2.970876186.1577951611,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Safari,mobile,2020-01-08,4,(not set),(not set),(none),(direct),0.006720682870370309,0.0,3,/,1,0.3333333333333333,32155,1,(direct),0,0,,
6294,GA1.2.935575644.1576914947,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,2,(not set),(not set),referral,yandex.ru,6.94444444444553e-05,0.0,1,/about/contacts/,1,1.0,22534,1,yandex.ru,1629,0,,
6465,GA1.2.88111180.1578499635,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Safari,mobile,2020-01-08,6,(not set),(not provided),organic,google,0.0010069444444444908,0.0,1,/,0,0.0,0,0,google,0,0,,
6513,GA1.2.865107445.1578438572,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,YaBrowser,mobile,2020-01-08,20,(not set),(not set),referral,yandex.ru,0.0024074074074074137,0.0,1,/,1,1.0,16230,1,yandex.ru,1041,0,,
6533,GA1.2.855868272.1575225036,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,tablet,2020-01-08,2,(not set),(not set),organic,yandex,0.0,0.0,1,/models/glc/options/,0,0.0,0,0,YANDEX,0,0,glc,6.0
6636,GA1.2.815348232.1565359170,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Edge,desktop,2020-01-08,2,(not set),(not set),(none),(direct),0.0,0.0,1,/?keyauto_from=1,1,1.0,10062,1,(direct),0,1,,
6670,GA1.2.805849376.1517581638,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Safari,mobile,2020-01-08,4,(not set),(not provided),organic,google,0.0008912037037036579,0.0,1,/,1,1.0,31686,1,google,0,0,,
6691,GA1.2.797638741.1568294191,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Safari,mobile,2020-01-08,34,(not set),(not set),(none),(direct),0.025092592592592663,0.0,1,/,0,0.0,0,0,(direct),0,0,,
6708,GA1.2.78816166.1578481533,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-08,18,(not set),(not provided),organic,google,0.004861111111111205,0.0,1,/,0,0.0,0,0,google,0,0,,
6718,GA1.2.78606873.1578435588,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-08,6,(not set),(not set),referral,yandex.ru,0.0004166666666667318,0.0,1,/,1,1.0,33888,1,yandex.ru,972,0,,
6793,GA1.2.758305232.1577023801,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Safari,mobile,2020-01-08,18,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0017129629629628609,0.0,2,/,0,0.0,0,0,BMW-keyauto-krd.ru,87,0,,
6794,GA1.2.758305232.1577023801,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Safari,mobile,2020-01-08,18,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0017129629629628609,0.0,2,/?keyauto_from=1,1,0.5,42695,1,BMW-keyauto-krd.ru,1176,0,,
6870,GA1.2.736655061.1578200798,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,14,(not set),(not set),organic,yandex,0.007627314814814712,0.0,1,/,0,0.0,0,0,YANDEX,0,0,,
6888,GA1.2.731837580.1578494380,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Safari,desktop,2020-01-08,2,(not set),(not set),(none),(direct),0.0,0.0,1,/?keyauto_from=1,0,0.0,0,0,(direct),0,0,,
6917,GA1.2.71891014.1578501567,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-08,14,(not set),(not set),(none),(direct),0.002268518518518503,0.0,1,(entrance),0,0.0,0,0,(direct),0,0,,
6964,GA1.2.700302975.1577506707,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Opera,mobile,2020-01-08,2,krasnodar-kliuchavto-network-halva-2019,(not set),sem_cpc,google_go_search,0.0,0.0,1,/offers/buy/halva/,0,0.0,0,0,google_go_search,1556,0,,
7046,GA1.2.67069527.1578497716,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Safari,mobile,2020-01-08,2,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/offers/buy/lizing-dlya-fizicheskikh-lits/,1,1.0,22586,1,yandex.ru,1347,0,,
7079,GA1.2.649553471.1577607454,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Samsung Internet,mobile,2020-01-08,2,krasnodar-kliuchavto-network-halva-2019,(not set),sem_cpc,google_go_search,0.0,0.0,2,/offers/buy/halva/?entertainment|src_www.youtube.com|devt_m|devm_samsung+sm-j120f|cid_8484436498|lcl_20931|fdi_|mrlid_14751|dop_=,1,0.5,19986,1,google_go_search,3586,0,,
7114,GA1.2.634764943.1578479474,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,YaBrowser,desktop,2020-01-08,6,(not set),(not set),referral,yandex.ru,0.0011574074074074403,0.0,1,/,1,1.0,8383,1,yandex.ru,1508,0,,
7181,GA1.2.61126827.1578483382,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,2,(not set),(not set),referral,krasnodar.autovsalone.ru,0.0,0.0,1,/,0,0.0,0,0,krasnodar.autovsalone.ru,100,0,,
7335,GA1.2.558321096.1578487519,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,2,(not set),(not set),(none),(direct),0.0,0.0,1,/models/e400/options/,1,1.0,19277,1,(direct),0,0,e400,4.0
7431,GA1.2.517541979.1578472716,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,2,(not set),(not provided),organic,google,0.0,0.0,1,/,1,1.0,30637,1,google,0,0,,
7491,GA1.2.49960839.1578439146,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Android Webview,mobile,2020-01-08,6,(not set),(not set),(none),(direct),0.0016087962962962887,0.0,1,/,1,1.0,10323,1,(direct),0,0,,
7505,GA1.2.494292910.1578478558,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,YaBrowser,mobile,2020-01-08,4,(not set),(not set),referral,yandex.ru,0.0002893518518518601,0.0,1,/,1,1.0,43426,1,yandex.ru,1303,0,,
7551,GA1.2.470149019.1578486254,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,10,(not set),(not set),organic,yandex,0.0031712962962962,0.0,1,(entrance),1,1.0,20582,1,YANDEX,0,0,,
7570,GA1.2.462347496.1578441952,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,2,(not set),(not provided),organic,google,0.0,0.0,1,/,1,1.0,44875,1,google,0,0,,
7572,GA1.2.4610624.1577916320,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Safari,mobile,2020-01-08,14,(not set),(not set),(none),(direct),0.0011111111111110628,0.0,1,/,0,0.0,0,0,(direct),0,0,,
7574,GA1.2.45858969.1578461302,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Safari,mobile,2020-01-08,2,(not set),(not provided),organic,google,0.0,0.0,1,/?keyauto_from=1,1,1.0,11099,1,google,0,0,,
7597,GA1.2.452725262.1554483206,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,YaBrowser,desktop,2020-01-08,2,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/,0,0.0,0,0,yandex.ru,200,0,,
7613,GA1.2.444818246.1578248411,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Safari,mobile,2020-01-08,2,(not set),(not provided),organic,google,0.0,0.0,1,/?keyauto_from=1,0,0.0,0,0,google,0,0,,
7618,GA1.2.440447967.1578467811,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,12,(not set),(not set),organic,yandex,0.0031134259259260055,0.0,1,(entrance),1,1.0,42979,1,YANDEX,0,0,,
7619,GA1.2.440447967.1578467811,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,12,(not set),(not set),organic,yandex,0.0031134259259260055,0.0,1,/special/purchase/?calltouch_tm=yd_c:36451549_gb:3435681394_ad:6081170080_ph:14000399284_st:search_pt:premium_p:1_s:none_dt:mobile_reg:35_ret:_apt:none&yclid=18181822968079616872,0,0.0,0,0,YANDEX,0,0,,
7620,GA1.2.440447967.1578467811,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,12,36451549,киа автосалон,cpc,yandex,0.0015624999999999112,0.0,1,(entrance),1,1.0,44809,1,YANDEX,1924,1,,
7621,GA1.2.440447967.1578467811,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,12,36451549,киа автосалон,cpc,yandex,0.0015624999999999112,0.0,1,/special/purchase/?calltouch_tm=yd_c:36451549_gb:3435681394_ad:6081170080_ph:14000399284_st:search_pt:premium_p:1_s:none_dt:mobile_reg:35_ret:_apt:none&yclid=18181822968079616872,1,1.0,42574,1,YANDEX,1894,0,,
7774,GA1.2.375921175.1571566272,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,2,(not set),(not set),organic,yandex,0.0,0.0,1,/models/e220/options/,1,1.0,16520,1,YANDEX,0,0,e220,7.0
7856,GA1.2.343253226.1578473133,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-08,2,(not set),(not provided),organic,google,0.0,0.0,1,/,0,0.0,0,0,google,0,0,,
7890,GA1.2.334300226.1575279144,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-08,8,(not set),(not provided),organic,google,0.0013425925925925064,0.0,1,(entrance),1,1.0,24639,1,google,0,0,,
7902,GA1.2.330321688.1575013747,cars.BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,5,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0008912037037036579,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,65,0,,
7903,GA1.2.330321688.1575013747,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,20,(not set),(not provided),organic,google,0.0029359606481480505,0.0,3,/,0,0.0,0,0,google,0,0,,
7977,GA1.2.304088535.1578508412,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,48,(not set),(not provided),organic,google,0.016759259259259363,0.0,1,/,1,1.0,18514,1,google,0,0,,
8011,GA1.2.285527458.1578465453,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,4,(not set),(not provided),organic,google,0.0002083333333333659,0.0,1,(entrance),0,0.0,0,0,google,0,0,,
8158,GA1.2.243365992.1571496097,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,2,(not set),(not set),organic,yandex,0.0,0.0,1,/models/gls/options/,1,1.0,27470,1,YANDEX,0,0,gls,2.0
8204,GA1.2.216418254.1578435236,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,2,(not set),(not set),referral,Mersedes.ru,0.0,0.0,1,/,0,0.0,0,0,Mersedes.ru,188,0,,
8214,GA1.2.2147249475.1578469349,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,6,36451549,КИА,cpc,yandex,0.0007175925925926308,0.0,1,/special/purchase/?calltouch_tm=yd_c:36451549_gb:3436027166_ad:6082727479_ph:14002772508_st:search_pt:premium_p:1_s:none_dt:mobile_reg:35_ret:_apt:none&yclid=18182221898985536226,0,0.0,0,0,YANDEX,385,0,,
8291,GA1.2.211836027.1578480561,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-08,6,(not set),(not provided),organic,google,0.002083333333333437,0.0,1,/models/e220/options/,1,1.0,33041,1,google,0,0,e220,7.0
8604,GA1.2.1992302154.1578500706,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Safari,mobile,2020-01-08,2,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/offers/buy/lizing-dlya-fizicheskikh-lits/,0,0.0,0,0,yandex.ru,57,0,,
8609,GA1.2.199010315.1576956295,cars.BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,YaBrowser,desktop,2020-01-08,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,/,1,1.0,36255,1,BMW-keyauto-krd.ru,669,0,,
8608,GA1.2.199010315.1576956295,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,YaBrowser,desktop,2020-01-08,4,(not set),(not set),(none),(direct),0.0002893518518518601,0.0,1,/?keyauto_from=1,0,0.0,0,0,(direct),0,0,,
8630,GA1.2.198360477.1578401671,cars.BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,4,(not set),(not set),referral,BMW-keyauto-krd.ru,0.001336805555555598,0.0,2,/,1,0.5,23514,1,BMW-keyauto-krd.ru,729,0,,
8631,GA1.2.198360477.1578401671,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,mobile,2020-01-08,4,(not set),(not provided),organic,google,0.0,0.0,2,/,0,0.0,0,0,google,0,0,,
8632,GA1.2.1982760473.1578467017,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,YaBrowser,mobile,2020-01-08,2,36451504,киа рио краснодар официальный дилер,cpc,yandex,0.0,0.0,1,/special/purchase/e220/?calltouch_tm=yd_c:36451504_gb:3435678787_ad:6081156757_ph:14000352462_st:search_pt:premium_p:2_s:none_dt:mobile_reg:10995_ret:_apt:none&yclid=18181615503588489064,1,1.0,31774,1,YANDEX,1578,0,e220,7.0
8703,GA1.2.1954736501.1578458234,Mersedes-krasnodar.ru,Sochi,Krasnodar Krai,YaBrowser,mobile,2020-01-08,2,36451549,киа цена,cpc,yandex,0.0,0.0,1,/special/purchase/?calltouch_tm=yd_c:36451549_gb:3435681394_ad:6081170080_ph:14000399292_st:search_pt:premium_p:1_s:none_dt:mobile_reg:11002_ret:_apt:none&yclid=18179312490901438244,1,1.0,44522,1,YANDEX,1529,0,,
8822,GA1.2.1920189313.1576742699,BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Samsung Internet,mobile,2020-01-08,2,krasnodar-kliuchavto-network-halva-2019,(not set),sem_cpc,google_go_search,8.101851851849418e-05,0.0,1,/offers/buy/halva/,0,0.0,0,0,google_go_search,1300,0,,
8883,GA1.2.188974929.1574608256,cars.BMW-keyauto-krd.ru,Sochi,Krasnodar Krai,Chrome,desktop,2020-01-08,10,(not set),(not set),referral,BMW-keyauto-krd.ru,0.002592592592592702,0.0,1,/,1,1.0,15302,1,BMW-keyauto-krd.ru,1480,0,,
